category,jour,qty,val
Pates,10/05/2025,1825,14077964.199999997
Pates,10/05/2026,3005,22422115.000000004
Pates,10/06/2021,2115,17432403.549999997
Pates,10/06/2023,3875,29181066.200000003
Pates,10/06/2024,2325,17823497.799999997
Pates,10/06/2025,1785,13763724.2
Pates,10/06/2026,2220,17137692.799999997
Pates,10/07/2021,2130,18447275.1
Pates,10/07/2023,3505,26309531.8
Pates,10/07/2024,3505,25673669.8
Pates,10/07/2025,1905,14653039.399999997
Pates,10/08/2021,1050,9097438.2
Pates,10/08/2022,2073.6,16830095.952
Pates,10/08/2023,3805,26872509
Pates,10/08/2024,6015,42111807.800000004
Pates,10/08/2025,2240,17245858.4
Pates,10/08/2026,3040,22873730.8
Pates,10/09/2022,4565,36285148.800000004
Pates,10/09/2023,2975,22011797
Pates,10/09/2024,2891.3,22315786.504
Pates,10/09/2025,2975,22907645.800000004
Pates,10/10/2021,2740,25333094.599999998
Pates,10/10/2022,3030,22142166.000000007
Pates,10/10/2023,3925,27662794.6
Pates,10/10/2024,3950,28584172.799999997
Pates,10/11/2021,1999.6,23075764.71
Pates,10/11/2022,2912,22554534.960000005
Pates,10/11/2024,2120,16294237.599999994
Pates,10/11/2025,2635,20225479.799999997
Pates,10/12/2022,3395,25669465.4
Pates,10/12/2023,2070,14650166.799999997
Pates,10/12/2024,2407.5,18620747.999999996
Pates,10/12/2025,1925,14738953
Pates,11/01/2021,5995,48461494.550000004
Pates,11/01/2022,2265.9,25227335.013
Pates,11/01/2023,3552.5,26667308.36000001
Pates,11/01/2024,1835,13158942.6
Pates,11/01/2025,2770,21271575.999999996
Pates,11/01/2026,2190,16730672.399999993
Pates,11/02/2021,5540,46223875.2
Pates,11/02/2023,3290,24470832.80000001
Pates,11/02/2024,2940,21048253.200000003
Pates,11/02/2025,1749,13357632.119999997
Pates,11/02/2026,1570,12113625.200000001
Pates,11/03/2021,4850,42603284.1
Pates,11/03/2023,630,4492224
Pates,11/03/2024,2890.3,21017615.644
Pates,11/03/2025,2132.4,16424740.724
Pates,11/03/2026,2510.3,18541742.444000006
Pates,11/04/2021,1341.5,10771731.83
Pates,11/04/2022,878.9,5583648.4
Pates,11/04/2023,1955,15014686.599999996
Pates,11/04/2026,2240,17285912
Pates,11/05/2021,1270,10326768.4
Pates,11/05/2022,2530.5,16466796.359999996
Pates,11/05/2023,2685,20266274.6
Pates,11/05/2024,4760,32565333.200000003
Pates,11/05/2025,2040,15375509.2
Pates,11/05/2026,1990,15384217.600000003
Pates,11/06/2022,5070,39759589.2
Pates,11/06/2023,1959.2,15144923.04
Pates,11/06/2024,2560,19643740.799999997
Pates,11/06/2025,1341.2,10340404.827999998
Pates,11/06/2026,2120,16354318
Pates,11/07/2021,1430,12557842.899999999
Pates,11/07/2022,1535,11676218.600000001
Pates,11/07/2023,2485,19131637.4
Pates,11/07/2024,2720,20265857.199999996
Pates,11/07/2026,2220,17115440.8
Pates,11/08/2021,3035,27567627.1
Pates,11/08/2022,2371,17978799.14
Pates,11/08/2024,3865,27600574.599999994
Pates,11/08/2025,2670,20601686.400000006
Pates,11/08/2026,1795,13757726.599999996
Pates,11/09/2021,3195,31995848.15
Pates,11/09/2022,2585,19503082.200000003
Pates,11/09/2023,3840,28755587.6
Pates,11/09/2024,3127,23309166.088000003
Pates,11/09/2025,3345,25749835
Pates,11/10/2021,2200,20972189.200000003
Pates,11/10/2022,2085,15325033
Pates,11/10/2023,3440,25153329.6
Pates,11/10/2025,2570,19780483.199999996
Pates,11/11/2021,2841.4,29013556.970000003
Pates,11/11/2023,4595,32673746.200000003
Pates,11/11/2024,2161.4,16605857.776
Pates,11/11/2025,2852.1,21947906.668
Pates,11/12/2021,1975,21992747.15
Pates,11/12/2022,2912.5,21966747.960000005
Pates,11/12/2023,1735,12876105.800000003
Pates,11/12/2024,2555,19860769.599999998
Pates,11/12/2025,2910,22554578.200000003
Pates,12/01/2021,3130,24966990.299999997
Pates,12/01/2022,1352,12791785.9
Pates,12/01/2023,2570,19236427.200000007
Pates,12/01/2025,2040.2,15638378.947999999
Pates,12/01/2026,3245,23745402.600000005
Pates,12/02/2021,600,5779818
Pates,12/02/2022,1700,10540000
Pates,12/02/2023,2395,17858736.6
Pates,12/02/2024,2510,18301684.799999997
Pates,12/02/2025,1647.5,12393473.559999995
Pates,12/02/2026,1624.7,12560215.416000001
Pates,12/03/2021,1810,13805566.799999999
Pates,12/03/2022,5155,32768242.200000003
Pates,12/03/2023,1616,12220681.339999996
Pates,12/03/2024,2825,21130320.999999996
Pates,12/03/2025,2030,15139108.399999999
Pates,12/03/2026,2010,14689260.199999997
Pates,12/04/2021,2615.6,23565093.249999996
Pates,12/04/2022,1321.5,8360480
Pates,12/04/2023,2256.1,17271004.392
Pates,12/04/2025,3560,26992063.199999996
Pates,12/04/2026,2210,17048006.799999997
Pates,12/05/2021,745,5903141.2
Pates,12/05/2022,2219.3,14382570.399999997
Pates,12/05/2024,3400,22497256.799999997
Pates,12/05/2025,1677.5,12932110.359999998
Pates,12/05/2026,2750.7,20668644.635999996
Pates,12/06/2021,2250,16167184.899999999
Pates,12/06/2022,2435.5,18737529.6
Pates,12/06/2023,2521,19433367.6
Pates,12/06/2024,2691,20655224.384
Pates,12/06/2025,2235,17216591.800000004
Pates,12/07/2021,1990,17634137.3
Pates,12/07/2022,823,6190894.800000001
Pates,12/07/2023,1615,12408177.399999999
Pates,12/07/2025,2540,19587082
Pates,12/07/2026,2651,20463437.14
Pates,12/08/2021,1565,13018507.5
Pates,12/08/2023,3240,24123677.2
Pates,12/08/2024,5250,36984935.2
Pates,12/08/2025,2700,20837366.399999995
Pates,12/08/2026,2155,16238360.2
Pates,12/09/2021,3393.4,34145106.730000004
Pates,12/09/2022,2375,18632785.8
Pates,12/09/2023,3205,23471051.400000002
Pates,12/09/2024,2965,22632938.599999994
Pates,12/10/2021,1970,18008005.1
Pates,12/10/2022,2675,19788695
Pates,12/10/2023,2860,18996997.2
Pates,12/10/2024,4005,29311108.199999996
Pates,12/10/2025,2285,17375993.400000002
Pates,12/11/2022,4700,36379380.000000015
Pates,12/11/2023,3325,24014801.400000002
Pates,12/11/2024,2531,19052877.199999996
Pates,12/11/2025,2065,15943377.400000004
Pates,12/12/2021,1807.8,18687304.75
Pates,12/12/2022,4200,31961476.399999995
Pates,12/12/2023,1617.5,12483002.359999998
Pates,12/12/2024,2555,20225869.599999998
Pates,13/01/2021,5330,43788101.099999994
Pates,13/01/2022,2765,24908751.45
Pates,13/01/2024,2450,18888942.800000004
Pates,13/01/2025,2620,20093176
Pates,13/01/2026,2015,15200891.399999997
Pates,13/02/2021,4955,38432594.15
Pates,13/02/2022,1490,9238000
Pates,13/02/2023,2332.5,17931223.160000004
Pates,13/02/2024,3467.8,23398647.056
Pates,13/02/2025,2020,15453007.599999998
Pates,13/03/2021,4710,39852812.1
Pates,13/03/2022,4291.1,27262341.227999996
Pates,13/03/2023,1395,10729580.599999994
Pates,13/03/2024,2790,19918972.4
Pates,13/03/2025,1775,12902009.399999999
Pates,13/04/2021,1231.4,10101482.24
Pates,13/04/2022,1782,11260608
Pates,13/04/2023,2907.7,21296538.716000002
Pates,13/04/2024,3545,23404469.8
Pates,13/04/2025,2605,20036528.999999996
Pates,13/04/2026,1810,13956786.400000002
Pates,13/05/2023,4160,30527640.4
Pates,13/05/2024,3505,23833166.200000003
Pates,13/05/2025,2490,19163129.200000003
Pates,13/05/2026,2350,18138946
Pates,13/06/2021,2450.4,20273349.31
Pates,13/06/2022,2305,18273577.799999997
Pates,13/06/2023,2570,19802735.2
Pates,13/06/2024,2060,15869606.800000003
Pates,13/06/2026,1790,13826368.8
Pates,13/07/2021,1408.8,11346474.940000001
Pates,13/07/2022,2750,21734554.40000001
Pates,13/07/2023,2115,15772706.599999998
Pates,13/07/2024,5395,37252049.00000001
Pates,13/07/2025,1910.8000000000002,14773014.888
Pates,13/07/2026,1945,15025134.599999998
Pates,13/08/2022,4040,31134147.600000005
Pates,13/08/2023,3535,25540263.400000002
Pates,13/08/2024,4765,33968734.6
Pates,13/08/2025,2590,19953179.60000001
Pates,13/08/2026,1843.5,14139855.200000001
Pates,13/09/2021,3320.6,37715896.56
Pates,13/09/2022,2900,23147601.200000003
Pates,13/09/2023,4290,30159722.40000001
Pates,13/09/2025,2940,22653825.2
Pates,13/10/2021,2434.7,22141667.200000003
Pates,13/10/2022,2650,19529439.600000005
Pates,13/10/2024,3010,21821978.799999997
Pates,13/10/2025,2270,17474862.8
Pates,13/11/2021,2550,28708236.15
Pates,13/11/2022,2760,21391096.400000002
Pates,13/11/2023,3097.5,23361391.159999996
Pates,13/11/2024,2240,17245858.4
Pates,13/11/2025,2395,18431273.000000004
Pates,13/12/2021,1713,19403660.39
Pates,13/12/2022,3972.7,30437615.559999995
Pates,13/12/2023,1780,13083710.399999999
Pates,13/12/2025,2536.3,18487100.479999997
Pates,14/01/2021,5920,46735808.900000006
Pates,14/01/2023,4590,33981415.6
Pates,14/01/2024,4170,27696944
Pates,14/01/2025,2726.3,21061908.904
Pates,14/01/2026,3110,23035641.200000007
Pates,14/02/2021,3994,32168641.96
Pates,14/02/2022,1740,10846303
Pates,14/02/2023,3391.5,24963749.28
Pates,14/02/2024,3585,24022144.599999998
Pates,14/02/2026,2460,18703643.6
Pates,14/03/2021,4750,39529659.7
Pates,14/03/2022,3380.6,21484542.948
Pates,14/03/2023,1300,10010775.999999996
Pates,14/03/2024,2765,20325477.800000004
Pates,14/03/2026,1835,14255629.199999996
Pates,14/04/2021,2370,17272598.7
Pates,14/04/2022,1262,8001286.279999999
Pates,14/04/2024,2475,17238962.999999996
Pates,14/04/2025,2088.5,16080596.639999997
Pates,14/04/2026,2617.6,19003322.255999997
Pates,14/05/2022,4860,31687580.4
Pates,14/05/2023,2915,21701820.599999998
Pates,14/05/2024,2715,19331676.2
Pates,14/05/2025,1815,14014980.6
Pates,14/05/2026,1930,14863903.199999997
Pates,14/06/2021,2207.3,17965744.120000005
Pates,14/06/2022,2328,18225272
Pates,14/06/2023,3260,24069176.400000006
Pates,14/06/2025,1895,14594506.199999994
Pates,14/06/2026,2120,16363218.799999999
Pates,14/07/2021,1680,15897794.999999998
Pates,14/07/2022,2523.9,20368881.599999998
Pates,14/07/2024,2985,21352975.4
Pates,14/07/2025,1695,13092287.399999997
Pates,14/07/2026,1840,14192466.4
Pates,14/08/2021,2440,22197806.2
Pates,14/08/2022,1540,11433368.4
Pates,14/08/2023,3231,23747090.68
Pates,14/08/2024,3790,27620164.400000006
Pates,14/08/2025,2715,20940742.6
Pates,14/09/2021,5171.3,48859701.03
Pates,14/09/2022,2290,18165325.599999998
Pates,14/09/2023,2565,18857593
Pates,14/09/2024,3450,25644210.800000016
Pates,14/09/2025,2477.95,18606703.996
Pates,14/10/2021,2352.7,24154685.02
Pates,14/10/2023,3980,28629112
Pates,14/10/2024,3019,23441628.599999994
Pates,14/10/2025,3000.8,22884609.14
Pates,14/11/2021,3915.6000000000004,37957752.51
Pates,14/11/2022,3415,26461604.200000003
Pates,14/11/2023,3786.1,27610389.339999996
Pates,14/11/2024,2135,16377587.000000002
Pates,14/12/2021,2005,22243014.8
Pates,14/12/2022,3510,27202660.799999997
Pates,14/12/2023,1190,9157272.799999999
Pates,14/12/2024,3285,25302952.200000003
Pates,14/12/2025,1475,11263833.400000004
Pates,15/01/2022,1680,15298178.700000001
Pates,15/01/2023,3280,24867093.6
Pates,15/01/2024,1797.5,13868154.759999998
Pates,15/01/2025,3130,24032979.999999996
Pates,15/01/2026,3590,27625027.400000006
Pates,15/02/2021,5185,44581674.9
Pates,15/02/2022,2350,14696458.8
Pates,15/02/2023,1835,13717933.399999997
Pates,15/02/2024,5067.5,32524803.960000005
Pates,15/02/2025,2665,20381052.6
Pates,15/02/2026,1905,14684192.199999996
Pates,15/03/2021,2336.6000000000004,16256561.35
Pates,15/03/2022,240,1488000
Pates,15/03/2023,1395,10661715.859999998
Pates,15/03/2025,2370,18048739.2
Pates,15/03/2026,1900,14423752.399999999
Pates,15/04/2021,1711.5,13269677.73
Pates,15/04/2023,2230,17176199.2
Pates,15/04/2024,2540,18294488.400000002
Pates,15/04/2025,3615.5,27819475.520000003
Pates,15/04/2026,2375,18098609.799999997
Pates,15/05/2021,220,2169725.8
Pates,15/05/2022,1640,10800687.599999996
Pates,15/05/2023,3320,24766051.2
Pates,15/05/2024,3424.7,23744166.276000004
Pates,15/05/2025,2135,16430991.799999997
Pates,15/06/2021,3015,26531455.15
Pates,15/06/2022,1871,14625258
Pates,15/06/2023,2490,18449872.00000001
Pates,15/06/2024,2000,15429399.600000001
Pates,15/06/2025,1721.2,12848832.828000002
Pates,15/06/2026,1598,12457586.999999996
Pates,15/07/2021,1830,17486614.9
Pates,15/07/2023,3175,23418242.6
Pates,15/07/2024,2005,15472017.399999997
Pates,15/07/2025,2280,17527511.6
Pates,15/07/2026,2001.5,15481125.940000001
Pates,15/08/2021,3280,28788969.4
Pates,15/08/2022,2430,18264755.200000003
Pates,15/08/2023,2880.5,21660698.060000002
Pates,15/08/2024,3695,25725419
Pates,15/08/2026,2215,17070597.8
Pates,15/09/2021,2328,25670864.059999995
Pates,15/09/2022,2350,18035513.2
Pates,15/09/2024,3245,22904854.20000001
Pates,15/09/2025,2715,20927391.400000002
Pates,15/10/2022,3600,26962059.999999996
Pates,15/10/2023,2395,18449074.599999994
Pates,15/10/2024,3965,28659412.6
Pates,15/10/2025,2600,19833944.4
Pates,15/11/2021,2365,27057663.700000003
Pates,15/11/2022,3403.6,26298489.24
Pates,15/11/2023,4555,32110267.4
Pates,15/11/2025,2520,19398809.2
Pates,15/12/2021,2548,26652825.09
Pates,15/12/2022,2510,19447974.399999995
Pates,15/12/2024,2521,19415343.480000004
Pates,15/12/2025,1675,12583833.4
Pates,16/01/2021,5440,47104610.8
Pates,16/01/2022,2290,19538554.800000004
Pates,16/01/2023,3710,27689406.000000007
Pates,16/01/2024,1930,14886155.199999996
Pates,16/01/2025,2445,18844099.8
Pates,16/02/2021,4707,41287175.599999994
Pates,16/02/2022,7265,44670211
Pates,16/02/2023,2575,19193715
Pates,16/02/2025,1845,14090446.2
Pates,16/02/2026,2270.7,16773775.496000003
Pates,16/03/2021,3520,30022819.5
Pates,16/03/2022,222,1376989.48
Pates,16/03/2023,1770,13549782.8
Pates,16/03/2024,3485,24583185.799999997
Pates,16/03/2025,1435.4,11061681.591999996
Pates,16/03/2026,3030,22559547.200000007
Pates,16/04/2022,2610,16548237.6
Pates,16/04/2023,2140,16455808
Pates,16/04/2024,2822.2,18705724.531999998
Pates,16/04/2025,2835,21830057.8
Pates,16/04/2026,2060,15838454
Pates,16/05/2021,780,7513763.4
Pates,16/05/2022,1755,11453423.6
Pates,16/05/2023,3192.5,23574889.759999998
Pates,16/05/2024,2770,19525486.8
Pates,16/05/2026,2210,17063583.200000003
Pates,16/06/2021,3385,30013106.299999997
Pates,16/06/2022,2170,17015712.4
Pates,16/06/2025,1308.1,10087870.151999999
Pates,16/06/2026,2145,16549605.400000004
Pates,16/07/2022,3570,28527728.000000007
Pates,16/07/2023,2415,18675175.799999997
Pates,16/07/2024,2340,18033683.599999998
Pates,16/07/2025,2705,19765736.199999996
Pates,16/07/2026,1470,11339151.199999996
Pates,16/08/2021,3470,31489593.6
Pates,16/08/2022,2520,19736608.6
Pates,16/08/2023,2280,17502243.200000003
Pates,16/08/2025,3270,25192900.400000002
Pates,16/08/2026,2650,20426764.799999997
Pates,16/09/2021,2485,24684323.249999996
Pates,16/09/2023,3005,23078795
Pates,16/09/2024,3205,23738405.000000022
Pates,16/09/2025,2880,21946841.600000005
Pates,16/10/2021,2648,23873779.18
Pates,16/10/2022,2095,15905604.999999996
Pates,16/10/2023,2837.8,21692901.751999997
Pates,16/10/2024,3165,24426988.200000003
Pates,16/10/2025,2480,19075668.400000002
Pates,16/11/2021,2345,24723536.699999996
Pates,16/11/2022,3065,23718981.399999995
Pates,16/11/2023,2875,20813233
Pates,16/11/2024,2585,19892760.199999996
Pates,16/11/2025,2934.5,22569896.040000007
Pates,16/12/2021,3120.5,30224783.46
Pates,16/12/2023,2035,15674319.400000006
Pates,16/12/2024,2640,19775504.4
Pates,16/12/2025,2134.5,16294998.180000002
Pates,17/01/2021,6981.8,54030125.55
Pates,17/01/2022,1300,11091756
Pates,17/01/2023,2755,20600213.400000002
Pates,17/01/2024,2145,16532471.360000005
Pates,17/01/2026,3700,28490873.199999996
Pates,17/02/2021,2611.8,20643866.650000002
Pates,17/02/2022,7205,44158000
Pates,17/02/2024,4815,33026497.4
Pates,17/02/2025,2065,15769811.799999997
Pates,17/02/2026,2818,21276841.44
Pates,17/03/2021,5010,39875963.8
Pates,17/03/2022,2418,15299961.02
Pates,17/03/2024,3010,21366422.799999997
Pates,17/03/2025,1340,10326771.999999996
Pates,17/03/2026,2561,19448961.479999997
Pates,17/04/2021,3375,23505026
Pates,17/04/2022,915,5791485
Pates,17/04/2023,2955,22772777.799999997
Pates,17/04/2024,3595,23816505.4
Pates,17/04/2025,2150.5,16556008.592
Pates,17/05/2021,3537.4,32351417.009999998
Pates,17/05/2022,1651,10821582.400000002
Pates,17/05/2023,2355,17161712.2
Pates,17/05/2025,2245,17255098.200000003
Pates,17/05/2026,2265,17463397.799999997
Pates,17/06/2021,1435,11880363.549999999
Pates,17/06/2023,3340,25680514.799999997
Pates,17/06/2025,1640,12650194
Pates,17/06/2026,2200.8,16993399.688
Pates,17/07/2021,1660,14363015.600000001
Pates,17/07/2022,2895,22538661.400000006
Pates,17/07/2023,2475.5,18877344.939999994
Pates,17/07/2024,2215,16631096.199999996
Pates,17/07/2025,2325,17908055.4
Pates,17/08/2021,1980,19651673.000000004
Pates,17/08/2022,2410,18895662.4
Pates,17/08/2023,2565,19228904.6
Pates,17/08/2024,6205,41512645
Pates,17/08/2025,2645,20386372.2
Pates,17/08/2026,2840,21672655.2
Pates,17/09/2022,4240,32861856.00000001
Pates,17/09/2023,1991,14104350.68
Pates,17/09/2024,2610,20128101.20000001
Pates,17/09/2025,3300,24970610.200000003
Pates,17/10/2021,2870,29127345.200000003
Pates,17/10/2022,2010,15537253.199999997
Pates,17/10/2023,3085,22842101.00000001
Pates,17/10/2024,3777.5,27969510.959999997
Pates,17/11/2021,3650.7,40125796.35
Pates,17/11/2022,2120,16453642.399999999
Pates,17/11/2024,1650.5,12663656.295999996
Pates,17/11/2025,2775,20905252.2
Pates,17/12/2022,3130,24233983.999999996
Pates,17/12/2023,1135,8202559.3999999985
Pates,17/12/2024,2665,20485637
Pates,17/12/2025,2029.2,15490080.136000004
Pates,18/01/2021,4460,37390845.800000004
Pates,18/01/2022,1250,10665150
Pates,18/01/2023,2885,21537469
Pates,18/01/2024,2359.99,17019237.6672
Pates,18/01/2025,3855,29152541.799999997
Pates,18/01/2026,2511.2,19349502.932000004
Pates,18/02/2021,3765,27801854.7
Pates,18/02/2023,3855,28983554.200000003
Pates,18/02/2024,3590,24840763.6
Pates,18/02/2025,2025,15464472.599999998
Pates,18/02/2026,1675,12901789.399999999
Pates,18/03/2021,4050,32661541.599999998
Pates,18/03/2023,2460,18343295.199999996
Pates,18/03/2024,2390,17061562.799999997
Pates,18/03/2025,2620,19609483.599999998
Pates,18/03/2026,2210,16649755.799999999
Pates,18/04/2021,1904.5,13907477.479999999
Pates,18/04/2022,945,5985733.799999999
Pates,18/04/2023,2474,19065470.72
Pates,18/04/2024,3410,22078460
Pates,18/04/2026,2410,18568027.200000003
Pates,18/05/2021,2150,19518829.650000002
Pates,18/05/2022,1516,10013692.6
Pates,18/05/2023,3370,24654834.400000002
Pates,18/05/2024,4925,32812012.600000005
Pates,18/05/2025,1805,13834061.399999999
Pates,18/05/2026,3135.63,22414670.304399997
Pates,18/06/2022,5230,42294928.80000001
Pates,18/06/2023,2095,16101175.400000002
Pates,18/06/2025,2206,17033049.28
Pates,18/06/2026,1535.4,11838380.791999998
Pates,18/07/2021,2481,17681782.349999994
Pates,18/07/2022,2585,20895906.400000006
Pates,18/07/2023,2200,16951645.200000003
Pates,18/07/2024,2635,19772940.2
Pates,18/07/2026,1835,14136497.399999997
Pates,18/08/2021,1930,19544112.4
Pates,18/08/2022,3500,26792382.80000001
Pates,18/08/2024,3950,27655424
Pates,18/08/2025,2735,21075610.599999998
Pates,18/08/2026,2650,20408963.199999996
Pates,18/09/2021,2960,29169031.2
Pates,18/09/2022,3060,22779364.400000006
Pates,18/09/2023,2340,17659355.6
Pates,18/09/2024,2750,21192338.00000001
Pates,18/09/2025,3270,24929857.39999999
Pates,18/10/2021,2600,28940178.700000003
Pates,18/10/2022,2138.5,16549057.579999994
Pates,18/10/2023,1985,15219213.800000006
Pates,18/10/2025,2700,20803988.400000006
Pates,18/11/2021,2388,24692050.450000003
Pates,18/11/2023,4790,33127178
Pates,18/11/2024,1880,14785023.599999998
Pates,18/11/2025,2045,15483877.800000006
Pates,18/12/2021,1630,16288383.099999998
Pates,18/12/2022,2395,18562149.000000004
Pates,18/12/2023,1475,10393252.999999996
Pates,18/12/2024,2525.9,19397162.035999995
Pates,18/12/2025,1805,13816259.800000003
Pates,19/01/2021,3065.4,23815979.08
Pates,19/01/2022,1190,10153222.8
Pates,19/01/2023,2043.5,15135667.499999998
Pates,19/01/2025,2550,19643390
Pates,19/01/2026,2745,20615013.000000004
Pates,19/02/2022,4925,30251000
Pates,19/02/2023,2375,17700616.6
Pates,19/02/2024,2100.8,15175839.584000003
Pates,19/02/2025,1940,14815626.799999997
Pates,19/02/2026,1755,13508017.399999999
Pates,19/03/2022,5355,33903963.599999994
Pates,19/03/2023,2115,15403003.800000006
Pates,19/03/2024,2790,19598840.400000002
Pates,19/03/2025,1977.6000000000001,14699160.581999999
Pates,19/03/2026,1020,7877382.799999999
Pates,19/04/2021,1954.8,14945778.39
Pates,19/04/2022,1445,9137201.799999999
Pates,19/04/2023,3566.6000000000004,25951332.836000003
Pates,19/04/2025,2600,20045090.799999997
Pates,19/04/2026,3210,24214195.599999994
Pates,19/05/2021,4406.8,41902171.7
Pates,19/05/2022,2202,14563923
Pates,19/05/2024,3420,23044281.2
Pates,19/05/2025,2022.5,15509919.7
Pates,19/05/2026,2885,21996135.000000004
Pates,19/06/2021,2235,17155589.1
Pates,19/06/2022,2375,18947052.60000001
Pates,19/06/2023,2410,18516847.600000005
Pates,19/06/2024,2825,20697330.200000003
Pates,19/06/2025,1430,11029361.599999996
Pates,19/07/2021,780,8229358.8
Pates,19/07/2022,3555,28823819
Pates,19/07/2023,1530,11146779.700000003
Pates,19/07/2025,3355,25881799.799999997
Pates,19/07/2026,1520,11727500.799999997
Pates,19/08/2021,860,8661344
Pates,19/08/2023,3670,26764392.000000004
Pates,19/08/2024,3635,25266454.20000001
Pates,19/08/2025,1680,12944407.2
Pates,19/08/2026,2845,21644066.6
Pates,19/09/2021,3400,36761483.8
Pates,19/09/2022,3456.4,26401423
Pates,19/09/2023,2028,15592068.699999997
Pates,19/09/2024,2870,22127023.80000002
Pates,19/10/2021,1060,11178718.950000001
Pates,19/10/2022,2735,21150055
Pates,19/10/2023,2290,16770467.999999998
Pates,19/10/2024,3870,29830843.6
Pates,19/10/2025,3038,23166505.160000008
Pates,19/11/2022,4940,38252342.8
Pates,19/11/2023,3310,23824477.599999998
Pates,19/11/2024,1663,12903106.583999997
Pates,19/11/2025,2400,18251618.400000006
Pates,19/12/2021,2312.9,21456211.759999998
Pates,19/12/2022,3105,23879143.800000004
Pates,19/12/2023,1985,13814239.400000002
Pates,19/12/2024,2770,21242648.4
Pates,20/01/2021,3610,26903686.4
Pates,20/01/2022,3246.5,36910021.845
Pates,20/01/2024,2950,21696019.199999996
Pates,20/01/2025,3170,24391724
Pates,20/01/2026,2630,19807100.00000001
Pates,20/02/2021,6090,47128469.800000004
Pates,20/02/2022,6845,42031000
Pates,20/02/2023,2360,17741442.000000004
Pates,20/02/2024,3440,23163094.799999997
Pates,20/02/2025,1595,12204328.2
Pates,20/03/2021,3070,21372712.1
Pates,20/03/2022,3699.1,23432751.667999998
Pates,20/03/2023,2005,14880393.399999997
Pates,20/03/2024,2610,18171244.4
Pates,20/03/2025,1670,12326524.799999999
Pates,20/04/2021,2010,14929789.4
Pates,20/04/2022,1742,11039152.8
Pates,20/04/2023,3780,26701079.599999994
Pates,20/04/2024,3570,24334270.800000004
Pates,20/04/2025,2436,18795425.279999994
Pates,20/04/2026,2703.8,20100881.344
Pates,20/05/2021,3117.5,27573160.33
Pates,20/05/2023,4680,33980654.4
Pates,20/05/2024,3455,23835199
Pates,20/05/2025,1857.1,14269749.871999998
Pates,20/05/2026,2090,15840241.200000005
Pates,20/06/2021,2189.2,17529035.380000003
Pates,20/06/2022,2330,19170842.8
Pates,20/06/2023,2820,21686628
Pates,20/06/2024,2355,18150411.000000004
Pates,20/06/2026,2020,15582069.2
Pates,20/07/2022,2905,23789888.600000005
Pates,20/07/2023,2320,15895059.600000005
Pates,20/07/2024,3155,23762376.599999998
Pates,20/07/2025,1962,15161579.360000003
Pates,20/07/2026,1730,13343882.799999997
Pates,20/08/2022,4480,34650731.2
Pates,20/08/2023,2390,18261818.799999997
Pates,20/08/2024,5250,35215489.60000001
Pates,20/08/2025,2680,20635742.4
Pates,20/08/2026,2305,17508636.2
Pates,20/09/2021,2925,32944693.950000003
Pates,20/09/2022,2790,21691980
Pates,20/09/2023,3335,24943915
Pates,20/09/2025,3255,25062821.800000004
Pates,20/10/2021,1894.3000000000002,20264847.550000004
Pates,20/10/2022,1960,15141953.2
Pates,20/10/2024,2323.5,17947784.78000001
Pates,20/10/2025,2576.5,19850238.88
Pates,20/11/2021,2295,25937800.950000003
Pates,20/11/2022,2780,21518063.599999994
Pates,20/11/2023,3305,23885653.00000002
Pates,20/11/2024,1830,14192984.6
Pates,20/11/2025,2720,20701007.600000005
Pates,20/12/2021,2065,22251356.650000002
Pates,20/12/2022,4040,30807282.4
Pates,20/12/2023,1400,10742501.999999998
Pates,20/12/2025,2655,20371473.8
Pates,21/01/2021,5475,44230300.24999999
Pates,21/01/2023,3910,29085089.599999998
Pates,21/01/2024,2032.3000000000002,15676895.588
Pates,21/01/2025,2821.9,21744055.72
Pates,21/01/2026,1746.0700000000002,13458241.701600002
Pates,21/02/2021,2780,22201849.450000003
Pates,21/02/2022,2047.85,12734312.9109
Pates,21/02/2023,3373.75,25128166.328
Pates,21/02/2024,2646.8,18726862.260000005
Pates,21/02/2026,2160,16637405.200000003
Pates,21/03/2021,3240,26223170
Pates,21/03/2022,3698.2,23592822.136
Pates,21/03/2023,1666.46,12897859.622799994
Pates,21/03/2024,2079.45,14890469.750000002
Pates,21/04/2021,2060,15140284.2
Pates,21/04/2022,1885.6,11921330.194
Pates,21/04/2024,3011.42,20356604.5816
Pates,21/04/2025,2463.15,19010084.177999996
Pates,21/04/2026,2880,21659692.4
Pates,21/05/2022,4000,26482526.400000002
Pates,21/05/2023,2654.86,20132712.912
Pates,21/05/2024,3358.5,22826364.48
Pates,21/05/2025,2082.1,16018791.703999996
Pates,21/05/2026,2345,17939575.4
Pates,21/06/2021,2760,24037702.45
Pates,21/06/2022,3340,27348444.599999994
Pates,21/06/2023,2045.3000000000002,15773527.344
Pates,21/06/2025,1355,10436823.799999999
Pates,21/06/2026,1799.85,13864264.225999998
Pates,21/07/2022,2795,22343831
Pates,21/07/2024,2670.27,19505698.8956
Pates,21/07/2025,2510,19380329.6
Pates,21/07/2026,1680,12946632.399999999
Pates,21/08/2021,1295,12185690.8
Pates,21/08/2022,2030.32,15334565.9472
Pates,21/08/2023,3452.15,25810684.000000004
Pates,21/08/2024,4552.3,31837845.172000006
Pates,21/08/2025,3445,26542110.60000001
Pates,21/09/2021,3175,31688408.75
